coin,hour_ts,ts,mid,mark,oracle,premium,funding,oi,day_vlm
SOL,1788094800,1788098340.0,107.225,107.23,107.245,-0.0001398667,1.25e-05,6435166.600000005,206138002.02569994
SOL,1788098400,1788101940.0,106.745,106.74,106.7885,-0.0003605257,1.25e-05,6352455.960000004,202956406.1579001
SOL,1788102000,1788105540.0,106.175,106.17,106.235,-0.0005177201,1.25e-05,6296836.4399999995,210928351.57210016
SOL,1788105600,1788109140.0,106.865,106.86,106.8793,-8.7014e-05,1.25e-05,6454939.459999997,232361452.55460003
SOL,1788109200,1788112680.0,106.135,106.13,106.17,-0.0002825657,1.25e-05,6534776.5600000005,254900829.79090002
SOL,1788112800,1788116280.0,106.665,106.67,106.665,0.0,1.25e-05,6779875.6800000025,277932304.6337003
SOL,1788116400,1788119940.0,105.745,105.74,105.78,-0.0002836075,1.25e-05,6394498.739999995,287121511.2515
SOL,1788120000,1788123480.0,104.935,104.93,104.97,-0.0002857959,1.25e-05,6249138.580000002,302095189.55700034
SOL,1788123600,1788127140.0,104.405,104.3987,104.445,-0.0003111686,1.25e-05,6140553.8,334063095.1026993
SOL,1788127200,1788130680.0,103.845,103.83,103.885,-0.000336911,7.9921e-06,6165192.579999999,357565472.9006006
SOL,1788130800,1788134340.0,101.895,101.86,101.9093,-9.12576e-05,9.793e-07,6162539.020000002,435117710.60519946
SOL,1788134400,1788137940.0,102.115,102.11,102.155,-0.0003426166,1.25e-05,6297847.079999996,493810353.4089995
SOL,1788138000,1788141540.0,101.435,101.42,101.44,0.0,1.25e-05,6245326.020000001,519029422.6301997
SOL,1788141600,1788145140.0,101.425,101.41,101.44,-9.85804e-05,1.25e-05,6195572.239999997,539860604.4569001
SOL,1788145200,1788148680.0,101.925,101.91,101.935,-4.90509e-05,1.25e-05,6269438.739999998,548575098.1936004
SOL,1788148800,1788152340.0,101.475,101.48,101.5009,-0.0002059095,1.25e-05,6219796.360000001,554952934.1295009
SOL,1788152400,1788155940.0,102.705,102.71,102.6787,0.0002074432,1.25e-05,6318922.379999996,577850760.8806009
SOL,1788156000,1788159540.0,102.795,102.8,102.78,9.72952e-05,1.25e-05,6348559.380000003,585340439.2218999
SOL,1788159600,1788163140.0,103.005,103.0,103.0103,-2.9123e-06,1.25e-05,6365454.300000001,586362402.4964008
SOL,1788163200,1788166740.0,103.285,103.28,103.2951,-4.93731e-05,1.25e-05,6379265.199999992,589617304.0690975
SOL,1788166800,1788170340.0,103.105,103.11,103.0995,4.8497e-06,1.25e-05,6450888.260000002,594063645.8871999
SOL,1788170400,1788173940.0,103.695,103.69,103.69,0.0,1.25e-05,6488031.140000005,598196633.8214991
SOL,1788174000,1788177540.0,103.355,103.35,103.365,-4.83723e-05,1.25e-05,6524372.040000001,609122921.9234004
SOL,1788177600,1788181080.0,102.675,102.68,102.69,-9.73805e-05,1.25e-05,6443903.939999999,607184504.090001
SOL,1788181200,1788184740.0,102.445,102.45,102.47,-0.0001073485,1.25e-05,6376443.040000002,591050291.7880996
SOL,1788184800,1788188340.0,103.605,103.6,103.6189,-8.58917e-05,1.25e-05,6400135.879999996,593230673.8841009
SOL,1788188400,1788191940.0,102.795,102.79,102.8,0.0,1.25e-05,6405503.420000001,591582295.6118002
SOL,1788192000,1788195480.0,102.945,103.0,103.02,-0.0006697729,1.25e-05,6430638.259999999,579985794.7888
SOL,1788195600,1788199080.0,103.685,103.69,103.7056,-0.0001504258,1.25e-05,6417514.060000002,554160425.1997999
SOL,1788199200,1788202740.0,104.725,104.7,104.7,0.000191022,1.25e-05,6492073.400000002,556863985.1980001
SOL,1788202800,1788206340.0,103.685,103.68,103.7,-9.6432e-05,1.25e-05,6404693.879999999,537032951.5240998
SOL,1788206400,1788209940.0,103.715,103.71,103.745,-0.0002409755,1.25e-05,6318580.3,525287144.04450023
SOL,1788210000,1788213480.0,103.635,103.63,103.655,-3.47306e-05,1.25e-05,6311059.560000001,498428817.70419973
SOL,1788213600,1788217140.0,103.205,103.2,103.2418,-0.0003080148,1.25e-05,6245896.9,478170552.7186997
SOL,1788217200,1788220740.0,102.975,102.97,103.03,-0.0004852955,1.25e-05,6270388.080000001,398381638.80239993
SOL,1788220800,1788224340.0,103.045,103.04,103.09,-0.0003880105,1.25e-05,6281649.140000002,333845448.7156997
SOL,1788224400,1788227880.0,103.115,103.11,103.165,-0.0003402317,1.25e-05,6300511.840000003,309209968.2423997
SOL,1788228000,1788231480.0,103.295,103.2931,103.345,-0.0004354347,9.6845e-06,6305931.639999999,290427836.5191999
SOL,1788231600,1788235140.0,103.625,103.62,103.66,-0.0002894077,1.25e-05,6346683.5,294837364.9644999
SOL,1788235200,1788238680.0,103.545,103.55,103.59,-0.0003861377,1.25e-05,6395032.500000003,292394541.94080025
SOL,1788238800,1788242280.0,104.315,104.31,104.345,-0.0002395898,1.25e-05,6401211.1800000025,269838273.07360035
SOL,1788242400,1788245940.0,103.385,103.38,103.445,-0.0005316835,1.25e-05,6413481.3999999985,270653287.70279956
SOL,1788246000,1788249480.0,103.045,103.045,103.1,-0.0004849661,1.04899e-05,6367965.440000005,275878745.0981
SOL,1788249600,1788253140.0,102.015,102.015,102.075,-0.0005388195,-2.6671e-06,6312987.28,289083748.22599995
SOL,1788253200,1788256680.0,101.995,102.0,102.07,-0.0005897913,-6.0588e-06,6331773.6400000015,294777294.96779996
SOL,1788256800,1788260340.0,102.345,102.35,102.4058,-0.000544891,-7.6486e-06,6399985.1,306132518.3695998
SOL,1788260400,1788263940.0,102.135,102.13,102.175,-0.0003425495,7.8759e-06,6430965.74,301389291.54800004
SOL,1788264000,1788267480.0,101.925,101.92,101.9859,-0.000548115,-6.276e-07,6355620.059999998,295191919.85349995
SOL,1788267600,1788271080.0,101.805,101.8161,101.87,-0.000588986,-8.6746e-06,6343578.719999998,294444179.86160004
SOL,1788271200,1788274740.0,101.975,101.97,102.0303,-0.0004929908,4.6706e-06,6343667.2799999975,296410582.8509005
SOL,1788274800,1788278280.0,102.005,102.0,102.065,-0.0005388723,-6.0355e-06,6423613.720000001,308924269.99900013
SOL,1788278400,1788281940.0,100.935,100.93,100.9957,-0.0005515086,-1.31669e-05,6393438.26,317269158.52980006
SOL,1788282000,1788285480.0,100.535,100.552,100.615,-0.0007454157,-7.9006e-06,6409990.6000000015,337185445.40450007
SOL,1788285600,1788289140.0,99.5095,99.499,99.55,-0.0004018081,-1.91051e-05,6163331.940000004,373404919.3909587
SOL,1788289200,1788292740.0,100.015,100.02,100.07,-0.0004996502,1.0277e-06,6173032.059999996,388974354.95467997
